,Date,Open,High,Low,Close,Adj Close,Volume,ticker,stock_name,team_rank,presentation_date,projection_date,presentation_year,reported_presentation_day_price,estimate_df,presentation_day,projection_day,first_day_price,price_ratio
12636,2023-02-10,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,4090.4599609375,3891520000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3885593711980322
12637,2023-02-13,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,4137.2900390625,3448620000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4044564449881154
12638,2023-02-14,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,4136.1298828125,3929200000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4040626149913975
12639,2023-02-15,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4147.60009765625,4075980000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4079563273032258
12640,2023-02-16,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4090.409912109375,4143660000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.388542381478056
12641,2023-02-17,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4079.090087890625,4045480000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3846997212028391
12642,2023-02-21,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,3997.340087890625,4121590000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3569486297169264
12643,2023-02-22,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,3991.050048828125,4079320000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3548133948609826
12644,2023-02-23,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,4012.320068359375,3952940000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3620337772208464
12645,2023-02-24,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3970.0400390625,3877700000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3476812761683126
12646,2023-02-27,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3982.239990234375,3836950000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3518227068850632
12647,2023-02-28,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,3970.14990234375,5043400000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3477185706755777
12648,2023-03-01,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,3951.389892578125,4249480000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3413502434916942
12649,2023-03-02,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,3981.35009765625,4244900000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.351520621376217
12650,2023-03-03,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4045.639892578125,4084730000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3733446211375322
12651,2023-03-06,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4048.419921875,4000870000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3742883379247015
12652,2023-03-07,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3986.3701171875,3922500000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3532247317281778
12653,2023-03-08,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3992.010009765625,3535570000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3551392659777957
12654,2023-03-09,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,3918.320068359375,4445260000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3301242652982068
12655,2023-03-10,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,3861.590087890625,5518190000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3108665420201357
12656,2023-03-13,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,3855.760009765625,6558020000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.308887446834608
12657,2023-03-14,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,3919.2900390625,5665870000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3304535343590151
12658,2023-03-15,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,3891.929931640625,6594010000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3211657931464298
12659,2023-03-16,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,3960.280029296875,5695790000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3443681150195754
12660,2023-03-17,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,3916.639892578125,9354280000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3295539079671013
12661,2023-03-20,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,3951.570068359375,5347140000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3414114064836087
12662,2023-03-21,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4002.8701171875,4920240000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3588258694592794
12663,2023-03-22,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,3936.969970703125,4533010000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3364552150981426
12664,2023-03-23,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,3948.719970703125,4991600000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3404439040884726
12665,2023-03-24,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,3970.989990234375,4583970000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3480037493411303
12666,2023-03-27,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,3977.530029296875,4233540000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3502238499202726
12667,2023-03-28,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,3971.27001953125,4014600000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3480988088963146
12668,2023-03-29,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4027.81005859375,4145250000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3672920541151588
12669,2023-03-30,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,4050.830078125,3930860000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3751064965374122
12670,2023-03-31,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4109.31005859375,4525120000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.394958279877873
12671,2023-04-03,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4124.509765625,4234700000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.400118016396323
12672,2023-04-04,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4100.60009765625,4227800000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.392001571341906
12673,2023-04-05,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,4090.3798828125,3968020000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3885321876460701
12674,2023-04-06,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,4105.02001953125,3486690000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3935019708075171
12675,2023-04-10,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,4109.10986328125,3423650000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.394890320997968
12676,2023-04-11,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,4108.93994140625,3665830000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3948326388267314
12677,2023-04-12,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,4091.949951171875,3633120000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.389065167593228
12678,2023-04-13,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,4146.22021484375,3596590000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4074879082919778
12679,2023-04-14,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,4137.64013671875,3575690000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4045752901512665
12680,2023-04-17,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,4151.31982421875,3611180000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.409219036442535
12681,2023-04-18,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,4154.8701171875,3536640000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4104242291639733
12682,2023-04-19,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,4154.52001953125,3572560000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4103053840008222
12683,2023-04-20,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,4129.7900390625,3772080000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4019104732921601
12684,2023-04-21,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,4133.52001953125,3611750000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4031766632521474
12685,2023-04-24,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,4137.0400390625,3290940000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.404371579264917
12686,2023-04-25,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,4071.6298828125,3978640000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.382167258406182
12687,2023-04-26,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,4055.989990234375,3837030000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3768580952286236
12688,2023-04-27,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,4135.35009765625,3750550000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.403797906866499
12689,2023-04-28,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4169.47998046875,4087800000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4153837356167518
12690,2023-05-01,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,4167.8701171875,3321370000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4148372467702957
12691,2023-05-02,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4119.580078125,4486130000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3984445704170023
12692,2023-05-03,4122.25,4148.2998046875,4088.860107421875,4090.75,4090.75,4246510000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3886578286972118
12693,2023-05-04,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4061.219970703125,4920090000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.378633479527802
12694,2023-05-05,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4136.25,4186270000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4041033903193405
12695,2023-05-08,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,4138.1201171875,3641640000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.404738225709673
12696,2023-05-09,4124.25,4130.35009765625,4116.64990234375,4119.169921875,4119.169921875,3810140000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3983053375898797
12697,2023-05-10,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4137.64013671875,4057160000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4045752901512665
12698,2023-05-11,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,4130.6201171875,3752900000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4021922540137177
12699,2023-05-12,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,4124.080078125,3533740000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3999721534345755
12700,2023-05-15,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,4136.27978515625,3562170000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4041135012746433
12701,2023-05-16,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,4109.89990234375,3654200000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.3951585099435444
12702,2023-05-17,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,4158.77001953125,4039080000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.411748101295197
12703,2023-05-18,4157.68017578125,4202.2001953125,4153.5,4198.0498046875,4198.0498046875,3980500000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4250821307926658
12704,2023-05-19,4204.14990234375,4212.91015625,4180.2001953125,4191.97998046875,4191.97998046875,4041900000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4230216507046176
12705,2023-05-22,4190.77978515625,4209.22021484375,4179.68017578125,4192.6298828125,4192.6298828125,3728520000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4232422684342605
12706,2023-05-23,4176.7998046875,4185.68017578125,4142.5400390625,4145.580078125,4145.580078125,4155320000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4072706056296473
12707,2023-05-24,4132.9599609375,4132.9599609375,4103.97998046875,4115.240234375,4115.240234375,3739160000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.396971354503353
12708,2023-05-25,4155.7099609375,4165.740234375,4129.72998046875,4151.27978515625,4151.27978515625,4147760000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.409205444666554
12709,2023-05-26,4156.16015625,4212.8701171875,4156.16015625,4205.4501953125,4205.4501953125,3715460000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.427594288802034
12710,2023-05-30,4226.7099609375,4231.10009765625,4192.18017578125,4205.52001953125,4205.52001953125,4228510000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.427617991533318
12711,2023-05-31,4190.740234375,4195.43994140625,4166.14990234375,4179.830078125,4179.830078125,5980670000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4188972097078432
12712,2023-06-01,4183.02978515625,4232.43017578125,4171.64013671875,4221.02001953125,4221.02001953125,4391860000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4328796663716257
12713,2023-06-02,4241.009765625,4290.669921875,4241.009765625,4282.3701171875,4282.3701171875,4454200000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4537057479952131
12714,2023-06-05,4282.990234375,4299.27978515625,4266.81982421875,4273.7900390625,4273.7900390625,3813290000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4507931298545016
12715,2023-06-06,4271.33984375,4288.330078125,4263.08984375,4283.85009765625,4283.85009765625,3996560000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4542081464464136
12716,2023-06-07,4285.47021484375,4299.18994140625,4263.9599609375,4267.52001953125,4267.52001953125,4537800000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4486646908865484
12717,2023-06-08,4268.68994140625,4298.009765625,4261.06982421875,4293.93017578125,4293.93017578125,3826740000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.457629958926316
12718,2023-06-09,4304.8798828125,4322.6201171875,4291.7001953125,4298.85986328125,4298.85986328125,3786510000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4593034049056366
12719,2023-06-12,4308.31982421875,4340.1298828125,4304.3701171875,4338.93017578125,4338.93017578125,3945670000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4729057891020476
12720,2023-06-13,4352.60986328125,4375.3701171875,4349.31005859375,4369.009765625,4369.009765625,4275400000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4831166936844653
12721,2023-06-14,4366.2900390625,4391.81982421875,4337.85009765625,4372.58984375,4372.58984375,4252110000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4843319973612064
12722,2023-06-15,4365.330078125,4439.2001953125,4362.60009765625,4425.83984375,4425.83984375,4176690000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.502408396402489
12723,2023-06-16,4440.9501953125,4448.47021484375,4407.43994140625,4409.58984375,4409.58984375,6848600000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4968921243945859
12724,2023-06-20,4396.10986328125,4400.14990234375,4367.18994140625,4388.7099609375,4388.7099609375,4055790000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.489804178973854
12725,2023-06-21,4380.009765625,4386.22021484375,4360.14013671875,4365.68994140625,4365.68994140625,3709330000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4819897365516006
12726,2023-06-22,4355.39990234375,4382.25,4351.81982421875,4381.89013671875,4381.89013671875,3511000000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4874891017162104
12727,2023-06-23,4354.169921875,4366.5498046875,4341.33984375,4348.330078125,4348.330078125,6053620000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4760967071436386
12728,2023-06-26,4344.83984375,4362.06005859375,4328.080078125,4328.81982421875,4328.81982421875,3415030000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4694736999134768
12729,2023-06-27,4337.35986328125,4384.419921875,4335.0,4378.41015625,4378.41015625,3573500000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4863077774794218
12730,2023-06-28,4367.47998046875,4390.35009765625,4360.22021484375,4376.85986328125,4376.85986328125,3739330000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4857815105435717
12731,2023-06-29,4374.93994140625,4398.39013671875,4371.97021484375,4396.43994140625,4396.43994140625,3696660000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4924282205050174
12732,2023-06-30,4422.43994140625,4458.47998046875,4422.43994140625,4450.3798828125,4450.3798828125,3923450000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.510738829051924
12733,2023-07-03,4450.47998046875,4456.4599609375,4442.2900390625,4455.58984375,4455.58984375,2034280000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5125074174631117
12734,2023-07-05,4442.0400390625,4454.06005859375,4436.60986328125,4446.81982421875,4446.81982421875,3482620000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5095303212631732
12735,2023-07-06,4422.6201171875,4422.6201171875,4385.0498046875,4411.58984375,4411.58984375,3682020000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.497571050180174
12736,2023-07-07,4404.5400390625,4440.39013671875,4397.39990234375,4398.9501953125,4398.9501953125,3630480000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4932803585576806
12737,2023-07-10,4394.22998046875,4412.60009765625,4389.919921875,4409.52978515625,4409.52978515625,3429600000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.4968717367306144
12738,2023-07-11,4415.5498046875,4443.64013671875,4408.4599609375,4439.259765625,4439.259765625,3624220000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5069639619032464
12739,2023-07-12,4467.68994140625,4488.33984375,4463.22998046875,4472.16015625,4472.16015625,3920290000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5181324236788627
12740,2023-07-13,4491.5,4517.3798828125,4489.35986328125,4510.0400390625,4510.0400390625,3839530000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5309912382770932
12741,2023-07-14,4514.60986328125,4527.759765625,4499.56005859375,4505.419921875,4505.419921875,3647450000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.529422879931577
12742,2023-07-17,4508.85986328125,4532.85009765625,4504.89990234375,4522.7900390625,4522.7900390625,3538240000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5353193901602171
12743,2023-07-18,4521.77978515625,4562.2998046875,4514.58984375,4554.97998046875,4554.97998046875,4090010000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5462466807888535
12744,2023-07-19,4563.8701171875,4578.43017578125,4557.47998046875,4565.72021484375,4565.72021484375,4115670000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.549892591819077
12745,2023-07-20,4554.3798828125,4564.740234375,4527.56005859375,4534.8701171875,4534.8701171875,3761770000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5394201284257076
12746,2023-07-21,4550.16015625,4555.0,4535.7900390625,4536.33984375,4536.33984375,3570190000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5399190460562302
12747,2023-07-24,4543.39013671875,4563.41015625,4541.2900390625,4554.64013671875,4554.64013671875,3856250000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5461313164463804
12748,2023-07-25,4555.18994140625,4580.6201171875,4552.419921875,4567.4599609375,4567.4599609375,3812470000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5504831710607885
12749,2023-07-26,4558.9599609375,4582.47021484375,4547.580078125,4566.75,4566.75,3990290000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5502421656671739
12750,2023-07-27,4598.259765625,4607.06982421875,4528.56005859375,4537.41015625,4537.41015625,4553210000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5402823774336738
12751,2023-07-28,4565.75,4590.16015625,4564.009765625,4582.22998046875,4582.22998046875,3981010000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.555497044617491
12752,2023-07-31,4584.81982421875,4594.22021484375,4573.14013671875,4588.9599609375,4588.9599609375,4503600000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5577816232558601
12753,2023-08-01,4578.830078125,4584.6201171875,4567.52978515625,4576.72998046875,4576.72998046875,4042370000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5536299987071238
12754,2023-08-02,4550.93017578125,4550.93017578125,4505.75,4513.39013671875,4513.39013671875,4270710000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5321284721186263
12755,2023-08-03,4494.27001953125,4519.490234375,4485.5400390625,4501.89013671875,4501.89013671875,4149120000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.528224648851495
12756,2023-08-04,4513.9599609375,4540.33984375,4474.5498046875,4478.02978515625,4478.02978515625,4143310000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.520124944887006
12757,2023-08-07,4491.580078125,4519.83984375,4491.14990234375,4518.43994140625,4518.43994140625,3493920000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.53384269342589
12758,2023-08-08,4498.02978515625,4503.31005859375,4464.39013671875,4499.3798828125,4499.3798828125,3884910000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5273725107988319
12759,2023-08-09,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,4467.7099609375,3803100000.0,^GSPC,S&P 500 2019,,2019-04-30,2024-04-30,2019,,0,0,0,2945.830078125,1.5166217475045831
